anime_id,name,link
35111,Haikyuu!! Movie 4: Concept no Tatakai,https://myanimelist.net/anime/35111/Haikyuu_Movie_4__Concept_no_Tatakai
31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,https://myanimelist.net/anime/31754/Aoharu_x_Kikanjuu__Kemono-tachi_no_Senjou_da_na
2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,https://myanimelist.net/anime/2683/Tokyo_Majin_Gakuen_Kenpucho__Tou_Dai_Ni_Maku
32313,Concrete Revolutio: Choujin Gensou - The Last Song,https://myanimelist.net/anime/32313/Concrete_Revolutio__Choujin_Gensou_-_The_Last_Song
253,Jungle wa Itsumo Hare nochi Guu,https://myanimelist.net/anime/253/Jungle_wa_Itsumo_Hare_nochi_Guu
9735,Gintama: Shinyaku Benizakura-hen,https://myanimelist.net/anime/9735/Gintama__Shinyaku_Benizakura-hen
13171,Wasurenagumo,https://myanimelist.net/anime/13171/Wasurenagumo
3446,Biohazard: Degeneration,https://myanimelist.net/anime/3446/Biohazard__Degeneration
35250,Urahara,https://myanimelist.net/anime/35250/Urahara
28155,Yoru no Yatterman,https://myanimelist.net/anime/28155/Yoru_no_Yatterman
38544,Egao no Daika,https://myanimelist.net/anime/38544/Egao_no_Daika
5526,Pokemon: Pikachu no Natsuyasumi,https://myanimelist.net/anime/5526/Pokemon__Pikachu_no_Natsuyasumi
86,Mobile Suit Gundam ZZ,https://myanimelist.net/anime/86/Mobile_Suit_Gundam_ZZ
3269,.hack//G.U. Trilogy,https://myanimelist.net/anime/3269/hack__GU_Trilogy
3322,Wagaya no Oinari-sama.,https://myanimelist.net/anime/3322/Wagaya_no_Oinari-sama
25285,Seireitsukai no Blade Dance Specials,https://myanimelist.net/anime/25285/Seireitsukai_no_Blade_Dance_Specials
1727,Shinkyoku Soukai Polyphonica,https://myanimelist.net/anime/1727/Shinkyoku_Soukai_Polyphonica
37254,Last Period: Owarinaki Rasen no Monogatari,https://myanimelist.net/anime/37254/Last_Period__Owarinaki_Rasen_no_Monogatari
878,Zegapain,https://myanimelist.net/anime/878/Zegapain
38733,Hataraku Saibou: Kaze Shoukougun,https://myanimelist.net/anime/38733/Hataraku_Saibou__Kaze_Shoukougun
10715,Towa no Quon 4: Guren no Shoushin,https://myanimelist.net/anime/10715/Towa_no_Quon_4__Guren_no_Shoushin
564,Puni Puni☆Poemii,https://myanimelist.net/anime/564/Puni_Puni☆Poemii
32547,Non Non Biyori Repeat: Hotaru ga Tanoshinda,https://myanimelist.net/anime/32547/Non_Non_Biyori_Repeat__Hotaru_ga_Tanoshinda
7334,Bakugan Battle Brawlers: Gundalian Invaders,https://myanimelist.net/anime/7334/Bakugan_Battle_Brawlers__Gundalian_Invaders
13093,Nazo no Kanojo X: Nazo no Natsu Matsuri,https://myanimelist.net/anime/13093/Nazo_no_Kanojo_X__Nazo_no_Natsu_Matsuri
30948,Kowabon,https://myanimelist.net/anime/30948/Kowabon
21899,Gintama: Yorinuki Gintama-san on Theater 2D,https://myanimelist.net/anime/21899/Gintama__Yorinuki_Gintama-san_on_Theater_2D
382,Futari Ecchi,https://myanimelist.net/anime/382/Futari_Ecchi
404,Bastard!!: Ankoku no Hakaishin,https://myanimelist.net/anime/404/Bastard__Ankoku_no_Hakaishin
20815,Sekaiichi Hatsukoi: Valentine-hen,https://myanimelist.net/anime/20815/Sekaiichi_Hatsukoi__Valentine-hen
8918,Princess Lover! OVA,https://myanimelist.net/anime/8918/Princess_Lover_OVA
8560,"Kyou, Koi wo Hajimemasu",https://myanimelist.net/anime/8560/Kyou_Koi_wo_Hajimemasu
20479,Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,https://myanimelist.net/anime/20479/Choujigen_Game_Neptune_The_Animation__Yakusoku_no_Eien_-_True_End
34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,https://myanimelist.net/anime/34445/Yuuki_Yuuna_wa_Yuusha_de_Aru__Yuusha_no_Shou
37338,Chuukan Kanriroku Tonegawa,https://myanimelist.net/anime/37338/Chuukan_Kanriroku_Tonegawa
36001,Alice or Alice,https://myanimelist.net/anime/36001/Alice_or_Alice
36275,Natsume Yuujinchou Roku Specials,https://myanimelist.net/anime/36275/Natsume_Yuujinchou_Roku_Specials
33531,Juushinki Pandora,https://myanimelist.net/anime/33531/Juushinki_Pandora
31610,Kyoukai no Rinne (TV) 2nd Season,https://myanimelist.net/anime/31610/Kyoukai_no_Rinne_TV_2nd_Season
30585,Taifuu no Noruda,https://myanimelist.net/anime/30585/Taifuu_no_Noruda
6927,Higashi no Eden: Air Communication,https://myanimelist.net/anime/6927/Higashi_no_Eden__Air_Communication
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,https://myanimelist.net/anime/3014/Ginga_Eiyuu_Densetsu__Waga_Yuku_wa_Hoshi_no_Taikai
15439,"Kono Danshi, Ningyo Hiroimashita.",https://myanimelist.net/anime/15439/Kono_Danshi_Ningyo_Hiroimashita
9488,Cencoroll Connect,https://myanimelist.net/anime/9488/Cencoroll_Connect
21419,Detective Conan Movie 18: The Sniper from Another Dimension,https://myanimelist.net/anime/21419/Detective_Conan_Movie_18__The_Sniper_from_Another_Dimension
5973,Fight Ippatsu! Juuden-chan!!,https://myanimelist.net/anime/5973/Fight_Ippatsu_Juuden-chan
1581,Gift: Eternal Rainbow,https://myanimelist.net/anime/1581/Gift__Eternal_Rainbow
277,Mahoromatic: Motto Utsukushii Mono,https://myanimelist.net/anime/277/Mahoromatic__Motto_Utsukushii_Mono
5978,Kannagi: Moshimo Kannagi ga Attara...,https://myanimelist.net/anime/5978/Kannagi__Moshimo_Kannagi_ga_Attara
1642,Sugar Sugar Rune,https://myanimelist.net/anime/1642/Sugar_Sugar_Rune
17115,Pokemon Best Wishes! Season 2: Episode N,https://myanimelist.net/anime/17115/Pokemon_Best_Wishes_Season_2__Episode_N
4195,Kodomo no Jikan: Ni Gakki,https://myanimelist.net/anime/4195/Kodomo_no_Jikan__Ni_Gakki
22225,Momo Kyun Sword,https://myanimelist.net/anime/22225/Momo_Kyun_Sword
37561,Akanesasu Shoujo,https://myanimelist.net/anime/37561/Akanesasu_Shoujo
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,https://myanimelist.net/anime/838/Narutaru__Mukuro_Naru_Hoshi_Tama_Taru_Ko
10622,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,https://myanimelist.net/anime/10622/Tengen_Toppa_Gurren_Lagann__Ore_no_Gurren_wa_Pikka-Pika
25045,Barakamon: Mijikamon,https://myanimelist.net/anime/25045/Barakamon__Mijikamon
10716,Towa no Quon 5: Souzetsu no Raifuku,https://myanimelist.net/anime/10716/Towa_no_Quon_5__Souzetsu_no_Raifuku
19257,Meganebu!,https://myanimelist.net/anime/19257/Meganebu
5306,Tales of Symphonia The Animation: Tethe'alla-hen,https://myanimelist.net/anime/5306/Tales_of_Symphonia_The_Animation__Tethealla-hen
126,Futakoi Alternative,https://myanimelist.net/anime/126/Futakoi_Alternative
1107,Youjuu Toshi,https://myanimelist.net/anime/1107/Youjuu_Toshi
507,Gravitation: Lyrics of Love,https://myanimelist.net/anime/507/Gravitation__Lyrics_of_Love
16123,Saki Zenkoku-hen,https://myanimelist.net/anime/16123/Saki_Zenkoku-hen
1520,Black Jack,https://myanimelist.net/anime/1520/Black_Jack
10259,Da Yu Hai Tang (Movie),https://myanimelist.net/anime/10259/Da_Yu_Hai_Tang_Movie
37975,Piano no Mori (TV) 2nd Season,https://myanimelist.net/anime/37975/Piano_no_Mori_TV_2nd_Season
4886,InuYasha (TV): Kuroi Tessaiga,https://myanimelist.net/anime/4886/InuYasha_TV__Kuroi_Tessaiga
15811,Girls & Panzer Specials,https://myanimelist.net/anime/15811/Girls___Panzer_Specials
12669,Amagami SS+ Plus: Extra Episode+ Plus,https://myanimelist.net/anime/12669/Amagami_SS__Plus__Extra_Episode__Plus
10380,Oni Chichi: Re-birth,https://myanimelist.net/anime/10380/Oni_Chichi__Re-birth
3247,Love Hina Final Selection,https://myanimelist.net/anime/3247/Love_Hina_Final_Selection
21067,Strange+,https://myanimelist.net/anime/21067/Strange_
92,After War Gundam X,https://myanimelist.net/anime/92/After_War_Gundam_X
35964,Basilisk: Ouka Ninpouchou,https://myanimelist.net/anime/35964/Basilisk__Ouka_Ninpouchou
36037,Senran Kagura Shinovi Master: Tokyo Youma-hen,https://myanimelist.net/anime/36037/Senran_Kagura_Shinovi_Master__Tokyo_Youma-hen
34427,Frame Arms Girl,https://myanimelist.net/anime/34427/Frame_Arms_Girl
33511,Koro-sensei Q!,https://myanimelist.net/anime/33511/Koro-sensei_Q
33850,Nil Admirari no Tenbin,https://myanimelist.net/anime/33850/Nil_Admirari_no_Tenbin
5233,Slayers Evolution-R,https://myanimelist.net/anime/5233/Slayers_Evolution-R
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,https://myanimelist.net/anime/25313/Gintama__Futon_ni_Haitte_kara_Buki_Nokoshi_ni_Kizuite_Neru_ni_Nerenai_Toki_mo_Aru
11917,Major: World Series,https://myanimelist.net/anime/11917/Major__World_Series
4080,Kyou kara Maou! 3rd Series,https://myanimelist.net/anime/4080/Kyou_kara_Maou_3rd_Series
6112,Shin Koihime†Musou,https://myanimelist.net/anime/6112/Shin_Koihime†Musou
5902,Hyakujitsu no Bara,https://myanimelist.net/anime/5902/Hyakujitsu_no_Bara
39337,Araiya-san!: Ore to Aitsu ga Onnayu de!?,https://myanimelist.net/anime/39337/Araiya-san__Ore_to_Aitsu_ga_Onnayu_de
837,Kyou no 5 no 2,https://myanimelist.net/anime/837/Kyou_no_5_no_2
8302,Ladies versus Butlers! Specials,https://myanimelist.net/anime/8302/Ladies_versus_Butlers_Specials
37992,Jingai-san no Yome,https://myanimelist.net/anime/37992/Jingai-san_no_Yome
2562,Shion no Ou,https://myanimelist.net/anime/2562/Shion_no_Ou
30524,Kagewani,https://myanimelist.net/anime/30524/Kagewani
396,Seikai no Senki,https://myanimelist.net/anime/396/Seikai_no_Senki
16680,Pokemon Movie 16: Shinsoku no Genosect - Mewtwo Kakusei,https://myanimelist.net/anime/16680/Pokemon_Movie_16__Shinsoku_no_Genosect_-_Mewtwo_Kakusei
4713,Heart no Kuni no Alice: Wonderful Wonder World,https://myanimelist.net/anime/4713/Heart_no_Kuni_no_Alice__Wonderful_Wonder_World
23619,Haiyore! Nyaruko-san W OVA,https://myanimelist.net/anime/23619/Haiyore_Nyaruko-san_W_OVA
324,Kidou Keisatsu Patlabor: On Television,https://myanimelist.net/anime/324/Kidou_Keisatsu_Patlabor__On_Television
25907,Glass no Hana to Kowasu Sekai,https://myanimelist.net/anime/25907/Glass_no_Hana_to_Kowasu_Sekai
31498,Pan de Peace!,https://myanimelist.net/anime/31498/Pan_de_Peace
4760,Kanokon Specials,https://myanimelist.net/anime/4760/Kanokon_Specials
18045,Koi to Senkyo to Chocolate: Koi Imouto!,https://myanimelist.net/anime/18045/Koi_to_Senkyo_to_Chocolate__Koi_Imouto
6361,ef: A Tale of Memories. - Prologue,https://myanimelist.net/anime/6361/ef__A_Tale_of_Memories_-_Prologue
6553,Junjou Romantica Special,https://myanimelist.net/anime/6553/Junjou_Romantica_Special
33845,Free! Movie 1: Timeless Medley - Kizuna,https://myanimelist.net/anime/33845/Free_Movie_1__Timeless_Medley_-_Kizuna
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,https://myanimelist.net/anime/4985/Mahou_Shoujo_Lyrical_Nanoha__The_Movie_1st
1078,Cardcaptor Sakura: Kero-chan ni Omakase!,https://myanimelist.net/anime/1078/Cardcaptor_Sakura__Kero-chan_ni_Omakase
130,Saiyuuki Reload,https://myanimelist.net/anime/130/Saiyuuki_Reload
14045,Mangirl!,https://myanimelist.net/anime/14045/Mangirl
3456,Candy☆Boy: Side Story For Archive,https://myanimelist.net/anime/3456/Candy☆Boy__Side_Story_For_Archive
3121,Kodomo no Jikan OVA,https://myanimelist.net/anime/3121/Kodomo_no_Jikan_OVA
36431,One Room Second Season,https://myanimelist.net/anime/36431/One_Room_Second_Season
1593,Azumanga Web Daioh,https://myanimelist.net/anime/1593/Azumanga_Web_Daioh
524,Onegai☆Twins: Natsu wa Owaranai,https://myanimelist.net/anime/524/Onegai☆Twins__Natsu_wa_Owaranai
1094,One Piece: Umi no Heso no Daibouken-hen,https://myanimelist.net/anime/1094/One_Piece__Umi_no_Heso_no_Daibouken-hen
5957,Nyoro-n Churuya-san,https://myanimelist.net/anime/5957/Nyoro-n_Churuya-san
18097,Inazuma Eleven Go: Galaxy,https://myanimelist.net/anime/18097/Inazuma_Eleven_Go__Galaxy
38815,Aggressive Retsuko: We Wish You a Metal Christmas,https://myanimelist.net/anime/38815/Aggressive_Retsuko__We_Wish_You_a_Metal_Christmas
40682,Kingdom 3rd Season,https://myanimelist.net/anime/40682/Kingdom_3rd_Season
933,Dai Mahou Touge,https://myanimelist.net/anime/933/Dai_Mahou_Touge
1000,Uchuu Kaizoku Captain Herlock,https://myanimelist.net/anime/1000/Uchuu_Kaizoku_Captain_Herlock
800,NieA Under 7,https://myanimelist.net/anime/800/NieA_Under_7
5784,Ai no Kusabi (2012),https://myanimelist.net/anime/5784/Ai_no_Kusabi_2012
21541,Hentai Ouji to Warawanai Neko.: Henneko BBS,https://myanimelist.net/anime/21541/Hentai_Ouji_to_Warawanai_Neko__Henneko_BBS
644,Hachimitsu to Clover Specials,https://myanimelist.net/anime/644/Hachimitsu_to_Clover_Specials
10330,Bakugan Battle Brawlers: Mechtanium Surge,https://myanimelist.net/anime/10330/Bakugan_Battle_Brawlers__Mechtanium_Surge
19841,Super Seisyun Brothers,https://myanimelist.net/anime/19841/Super_Seisyun_Brothers
2490,One Piece: Mezase! Kaizoku Yakyuu Ou,https://myanimelist.net/anime/2490/One_Piece__Mezase_Kaizoku_Yakyuu_Ou
6979,Shukufuku no Campanella,https://myanimelist.net/anime/6979/Shukufuku_no_Campanella
178,Ultra Maniac,https://myanimelist.net/anime/178/Ultra_Maniac
5713,Minami-ke Betsubara,https://myanimelist.net/anime/5713/Minami-ke_Betsubara
33970,Girls & Panzer: Saishuushou Part 1,https://myanimelist.net/anime/33970/Girls___Panzer__Saishuushou_Part_1
8475,Asura,https://myanimelist.net/anime/8475/Asura
34745,Mahoujin Guruguru (2017),https://myanimelist.net/anime/34745/Mahoujin_Guruguru_2017
25805,Pokemon Movie 18: Ring no Choumajin Hoopa,https://myanimelist.net/anime/25805/Pokemon_Movie_18__Ring_no_Choumajin_Hoopa
407,Tantei Gakuen Q,https://myanimelist.net/anime/407/Tantei_Gakuen_Q
27417,Diabolik Lovers OVA,https://myanimelist.net/anime/27417/Diabolik_Lovers_OVA
40064,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II: Past & Future,https://myanimelist.net/anime/40064/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_II__Past___Future
7762,"Yondemasu yo, Azazel-san.",https://myanimelist.net/anime/7762/Yondemasu_yo_Azazel-san
35000,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,https://myanimelist.net/anime/35000/To_LOVE-Ru__Multiplication_-_Mae_kara_Ushiro_kara
15633,Code:Breaker OVA,https://myanimelist.net/anime/15633/Code_Breaker_OVA
8986,Supernatural The Animation,https://myanimelist.net/anime/8986/Supernatural_The_Animation
34449,The Reflection,https://myanimelist.net/anime/34449/The_Reflection
37804,Shirobako Movie,https://myanimelist.net/anime/37804/Shirobako_Movie
41094,Xian Wang de Richang Shenghuo,https://myanimelist.net/anime/41094/Xian_Wang_de_Richang_Shenghuo
3604,Hidamari Sketch x 365,https://myanimelist.net/anime/3604/Hidamari_Sketch_x_365
1858,Gakuen Utopia Manabi Straight!,https://myanimelist.net/anime/1858/Gakuen_Utopia_Manabi_Straight
10643,Gintama: Dai Hanseikai,https://myanimelist.net/anime/10643/Gintama__Dai_Hanseikai
36840,25-sai no Joshikousei,https://myanimelist.net/anime/36840/25-sai_no_Joshikousei
31519,Anitore! EX,https://myanimelist.net/anime/31519/Anitore_EX
24699,Ai Tenchi Muyou!,https://myanimelist.net/anime/24699/Ai_Tenchi_Muyou
5310,Macross F Movie 1: Itsuwari no Utahime,https://myanimelist.net/anime/5310/Macross_F_Movie_1__Itsuwari_no_Utahime
20655,Amnesia OVA,https://myanimelist.net/anime/20655/Amnesia_OVA
3577,Kyouran Kazoku Nikki,https://myanimelist.net/anime/3577/Kyouran_Kazoku_Nikki
17725,Magical☆Star Kanon 100%,https://myanimelist.net/anime/17725/Magical☆Star_Kanon_100
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,https://myanimelist.net/anime/31289/One_Piece__Episode_of_Sabo_-_3_Kyoudai_no_Kizuna_Kiseki_no_Saikai_to_Uketsugareru_Ishi
39235,Ni no Kuni,https://myanimelist.net/anime/39235/Ni_no_Kuni
15933,Vassalord.,https://myanimelist.net/anime/15933/Vassalord
4188,Mahou Sensei Negima!: Shiroki Tsubasa Ala Alba,https://myanimelist.net/anime/4188/Mahou_Sensei_Negima__Shiroki_Tsubasa_Ala_Alba
3627,D.C.II S.S.: Da Capo II Second Season,https://myanimelist.net/anime/3627/DCII_SS__Da_Capo_II_Second_Season
10191,Katte ni Kaizou,https://myanimelist.net/anime/10191/Katte_ni_Kaizou
455,Fantastic Children,https://myanimelist.net/anime/455/Fantastic_Children
39535,Mushoku Tensei: Isekai Ittara Honki Dasu,https://myanimelist.net/anime/39535/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu
18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,https://myanimelist.net/anime/18849/Natsume_Yuujinchou__Nyanko-sensei_to_Hajimete_no_Otsukai
3354,Zombie-Loan Specials,https://myanimelist.net/anime/3354/Zombie-Loan_Specials
941,Renkin San-kyuu Magical? Pokaan,https://myanimelist.net/anime/941/Renkin_San-kyuu_Magical_Pokaan
14735,Detective Conan Movie 17: Private Eye in the Distant Sea,https://myanimelist.net/anime/14735/Detective_Conan_Movie_17__Private_Eye_in_the_Distant_Sea
17873,Pokemon Best Wishes! Season 2: Decolora Adventure,https://myanimelist.net/anime/17873/Pokemon_Best_Wishes_Season_2__Decolora_Adventure
33371,Atom: The Beginning,https://myanimelist.net/anime/33371/Atom__The_Beginning
11879,Oni Chichi: Re-born,https://myanimelist.net/anime/11879/Oni_Chichi__Re-born
1607,Venus Versus Virus,https://myanimelist.net/anime/1607/Venus_Versus_Virus
403,Hanaukyou Maid-tai,https://myanimelist.net/anime/403/Hanaukyou_Maid-tai
17949,The Everlasting Guilty Crown,https://myanimelist.net/anime/17949/The_Everlasting_Guilty_Crown
1563,Magic Knight Rayearth II,https://myanimelist.net/anime/1563/Magic_Knight_Rayearth_II
13335,Fuse: Teppou Musume no Torimonochou,https://myanimelist.net/anime/13335/Fuse__Teppou_Musume_no_Torimonochou
41402,Mairimashita! Iruma-kun 2nd Season,https://myanimelist.net/anime/41402/Mairimashita_Iruma-kun_2nd_Season
2964,Blue Drop: Tenshi-tachi no Gikyoku,https://myanimelist.net/anime/2964/Blue_Drop__Tenshi-tachi_no_Gikyoku
28537,Garo: Guren no Tsuki,https://myanimelist.net/anime/28537/Garo__Guren_no_Tsuki
36816,Godzilla 2: Kessen Kidou Zoushoku Toshi,https://myanimelist.net/anime/36816/Godzilla_2__Kessen_Kidou_Zoushoku_Toshi
6548,Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,https://myanimelist.net/anime/6548/Tengen_Toppa_Gurren_Lagann__Kirameki★Yoko_Box_-_Pieces_of_Sweet_Stars
38085,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 1 - Wandering; Agateram,https://myanimelist.net/anime/38085/Fate_Grand_Order__Shinsei_Entaku_Ryouiki_Camelot_1_-_Wandering__Agateram
34209,Meiji Tokyo Renka,https://myanimelist.net/anime/34209/Meiji_Tokyo_Renka
366,AIKa,https://myanimelist.net/anime/366/AIKa
26449,Akame ga Kill! Recap,https://myanimelist.net/anime/26449/Akame_ga_Kill_Recap
3166,Ayakashi,https://myanimelist.net/anime/3166/Ayakashi
36800,Amanchu! Advance,https://myanimelist.net/anime/36800/Amanchu_Advance
33032,Drifters: Special Edition,https://myanimelist.net/anime/33032/Drifters__Special_Edition
2432,Discipline,https://myanimelist.net/anime/2432/Discipline
31056,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,https://myanimelist.net/anime/31056/Fate_kaleid_liner_Prisma☆Illya_2wei_Herz_Specials
32836,Senki Zesshou Symphogear AXZ,https://myanimelist.net/anime/32836/Senki_Zesshou_Symphogear_AXZ
34338,Lost Song,https://myanimelist.net/anime/34338/Lost_Song
33950,Black Clover: Jump Festa 2016 Special,https://myanimelist.net/anime/33950/Black_Clover__Jump_Festa_2016_Special
2213,Black Jack (TV),https://myanimelist.net/anime/2213/Black_Jack_TV
15927,Carnival Phantasm: HibiChika Special,https://myanimelist.net/anime/15927/Carnival_Phantasm__HibiChika_Special
1243,Night Head Genesis,https://myanimelist.net/anime/1243/Night_Head_Genesis
40083,Arifureta Shokugyou de Sekai Saikyou Specials,https://myanimelist.net/anime/40083/Arifureta_Shokugyou_de_Sekai_Saikyou_Specials
8728,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday,https://myanimelist.net/anime/8728/Code_Geass__Hangyaku_no_Lelouch_-_Kiseki_no_Birthday
19697,Toaru Kagaku no Railgun S: Motto Marutto Railgun,https://myanimelist.net/anime/19697/Toaru_Kagaku_no_Railgun_S__Motto_Marutto_Railgun
16169,Choboraunyopomi Gekijou Ai Mai Mii,https://myanimelist.net/anime/16169/Choboraunyopomi_Gekijou_Ai_Mai_Mii
1177,Alien 9,https://myanimelist.net/anime/1177/Alien_9
20423,Kamisama no Inai Nichiyoubi: Kioku,https://myanimelist.net/anime/20423/Kamisama_no_Inai_Nichiyoubi__Kioku
8532,"Katekyo Hitman Reborn! Vongola Family Soutoujou! Vongola Shiki Shuugakuryokou, Kuru!!",https://myanimelist.net/anime/8532/Katekyo_Hitman_Reborn_Vongola_Family_Soutoujou_Vongola_Shiki_Shuugakuryokou_Kuru
3318,Kimi ga Nozomu Eien: Next Season,https://myanimelist.net/anime/3318/Kimi_ga_Nozomu_Eien__Next_Season
7596,Haiyoru! Nyaruani,https://myanimelist.net/anime/7596/Haiyoru_Nyaruani
4473,Shoujo Sect,https://myanimelist.net/anime/4473/Shoujo_Sect
31143,Onsen Yousei Hakone-chan,https://myanimelist.net/anime/31143/Onsen_Yousei_Hakone-chan
2921,Ashita no Joe 2,https://myanimelist.net/anime/2921/Ashita_no_Joe_2
812,Chikyuu Shoujo Arjuna,https://myanimelist.net/anime/812/Chikyuu_Shoujo_Arjuna
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,https://myanimelist.net/anime/11769/Gokujo__Gokurakuin_Joshikou_Ryou_Monogatari
37831,Sword Art Online Alternative: Gun Gale Online - Refrain,https://myanimelist.net/anime/37831/Sword_Art_Online_Alternative__Gun_Gale_Online_-_Refrain
881,Green Green OVA,https://myanimelist.net/anime/881/Green_Green_OVA
32843,Senki Zesshou Symphogear XV,https://myanimelist.net/anime/32843/Senki_Zesshou_Symphogear_XV
18121,Teekyuu 2,https://myanimelist.net/anime/18121/Teekyuu_2
33520,Koutetsujou no Kabaneri Movie 2: Moeru Inochi,https://myanimelist.net/anime/33520/Koutetsujou_no_Kabaneri_Movie_2__Moeru_Inochi
35857,Lupin III: Part 5,https://myanimelist.net/anime/35857/Lupin_III__Part_5
